297 2359
284 233 1
284 275 1
284 276 3
284 277 1
284 142 9
284 145 6
284 244 19
284 249 3
284 227 82
284 221 13
284 183 6
284 271 1
284 273 1
284 268 2
284 44 82
284 44 1
285 44 1
286 44 14
287 44 2
288 44 1
289 44 314
290 44 8
291 44 66
292 44 2
293 44 1
294 44 2
295 190 101
296 190 1
